Cropland,ID,VH,VV,date,location,x,y
0,1,-18.920963202273086,-10.172047371003343,2021-07-01,Fergana,71.74908023769473,41.39632342803949
0,2,-22.231560489903643,-15.37401749033604,2021-07-01,Fergana,72.90142861281983,41.072192732688244
1,3,-17.673318189533678,-10.766910609734033,2021-07-01,Fergana,72.4639878836228,40.619055232572656
0,4,-16.35332366107076,-9.98243823617234,2021-07-01,Fergana,72.19731696839408,41.627590039413896
0,5,-21.88615757632051,-11.902128332909033,2021-07-01,Fergana,71.31203728088488,41.369462345107756
0,6,-14.509551978239262,-7.65964942112022,2021-07-01,Fergana,71.3119890406724,40.32523387868978
0,7,-20.43301180932891,-12.881533087192773,2021-07-01,Fergana,71.1161672243364,41.82185436898769
1,8,-18.187340585345616,-11.054300090808033,2021-07-01,Fergana,72.73235229154987,41.64507448584634
0,9,-17.578733984463625,-10.162522969644924,2021-07-01,Fergana,72.20223002348642,41.899599826583845
0,10,-9.838947541240364,-1.3218920457263361,2021-07-01,Fergana,72.41614515559209,41.45143901677672
0,11,-19.016466387023726,-12.500099228722219,2021-07-01,Fergana,71.04116898859161,41.22683039187158
0,12,-19.376746181619534,-12.039773116807805,2021-07-01,Fergana,72.939819704324,40.83648607258124
0,13,-17.973226562132822,-8.878710079889883,2021-07-01,Fergana,72.66488528160085,41.865456966708024
0,14,-16.488320973315588,-10.177398503929616,2021-07-01,Fergana,71.42467822135656,41.73212777900082
0,15,-15.525838514101547,-8.504962160992468,2021-07-01,Fergana,71.3636499344142,40.090437340212375
0,16,-16.048758287758663,-8.735250204589402,2021-07-01,Fergana,71.36680901970686,40.0527339489945
0,17,-21.76857448691387,-14.621849164255925,2021-07-01,Fergana,71.61349087187536,40.75425923191936
0,18,-17.984960778247714,-11.439038618126325,2021-07-01,Fergana,72.04951286326448,41.621106661563665
0,19,-10.475733272322822,-2.704088930490953,2021-07-01,Fergana,71.86389003728424,41.97455225862989
0,20,-21.70057752231125,-11.894683201016147,2021-07-01,Fergana,71.58080931391903,40.300583938801445
0,21,-23.188261906340546,-15.058834029265476,2021-07-01,Fergana,72.23158775402658,41.237932679200995
0,22,-24.48980608751461,-18.82637543218454,2021-07-01,Fergana,71.27898772130408,40.761781713262046
0,23,-18.264306455584446,-11.834773171438597,2021-07-01,Fergana,71.58428929707044,41.939828795629204
0,24,-17.36026129695098,-11.445591766432157,2021-07-01,Fergana,71.73272368658738,41.684237846271415
0,25,-19.173877024624908,-11.686579091431579,2021-07-01,Fergana,71.91213996843408,41.676657409422276
0,26,-17.53744650851099,-10.423413952095855,2021-07-01,Fergana,72.57035192278603,40.93738631958994
0,27,-17.329135316427692,-9.610045090023412,2021-07-01,Fergana,71.39935827189124,40.830645516680804
0,28,-15.327367286593494,-8.030527729233517,2021-07-01,Fergana,72.02846887682722,40.54681414386141
0,29,-19.283898025171688,-13.27714541304232,2021-07-01,Fergana,72.18482913772408,40.11275099330185
0,30,-23.02545683091432,-15.808017213754379,2021-07-01,Fergana,71.09290082544,41.729444752510105
0,31,-9.557283812717207,-2.081059309097416,2021-07-01,Fergana,72.21508970380287,41.62580201826015
0,32,-18.437340246618046,-9.75044016372379,2021-07-01,Fergana,71.34104824737459,41.99943534657226
0,33,-9.973841951014656,-0.807649839384092,2021-07-01,Fergana,71.13010318597055,41.99327367414781
1,34,-23.85540758667056,-16.447633251483424,2021-07-01,Fergana,72.89789480647897,41.11110135730584
0,35,-18.625213797294823,-12.925714133247254,2021-07-01,Fergana,72.93126406614911,41.53797483036102
0,36,-14.206193941894549,-4.660031240874584,2021-07-01,Fergana,72.61679469623292,41.889531459764854
0,37,-9.880702663801243,-3.1334537647053358,2021-07-01,Fergana,71.60922753834674,41.69929478135482
1,38,-15.587565842663288,-7.059745634287859,2021-07-01,Fergana,71.19534422801277,40.4946962034864
0,39,-14.795631364303636,-6.889428142162271,2021-07-01,Fergana,72.36846605302432,40.901088270620185
0,40,-17.96549106931273,-11.497781099832265,2021-07-01,Fergana,71.8803049874792,40.25831883030299
0,41,-22.832687722581877,-14.056106283474419,2021-07-01,Fergana,71.24407646968956,41.90810205451744
0,42,-19.21017955076644,-11.085328328469801,2021-07-01,Fergana,71.99035382022254,41.21234926890176
0,43,-16.45666683306661,-10.045361841520194,2021-07-01,Fergana,71.06878893953547,40.45688705128845
0,44,-14.911759715081553,-5.681366962943506,2021-07-01,Fergana,72.81864080415757,41.34340136881171
0,45,-16.439837538587582,-8.029695400478445,2021-07-01,Fergana,71.51783954986821,41.23648847836386
0,46,-14.46161955085405,-7.061962510882468,2021-07-01,Fergana,72.32504456870797,40.71632543606568
1,47,-18.151290975392055,-9.743976242949559,2021-07-01,Fergana,71.62342215217882,40.22711518439926
0,48,-23.831277283614494,-14.451459135945857,2021-07-01,Fergana,72.03048970743798,41.35602879307117
1,49,-15.538935686181388,-5.786997915718092,2021-07-01,Fergana,72.09541930593147,41.043542138844764
0,50,-8.616889032733862,1.058903678599205,2021-07-01,Fergana,71.36970891105105,41.544636783471276
0,51,-23.12431519643045,-12.546713372017779,2021-07-01,Fergana,72.93916925552912,41.04032700222399
0,52,-12.295852754680121,-4.895864005977492,2021-07-01,Fergana,72.55026564672222,41.70436300063708
1,53,-22.593022040486485,-14.966213023912742,2021-07-01,Fergana,72.87899788312838,41.10381367754897
1,54,-16.70675923577014,-10.025594509749515,2021-07-01,Fergana,72.7896547008553,41.12187594307077
0,55,-17.847023315498344,-11.845584052636111,2021-07-01,Fergana,72.19579995762217,41.75330720531669
1,56,-18.203485573558964,-8.597574311415997,2021-07-01,Fergana,72.84374847004624,40.80696573242479
0,57,-15.841847846035408,-7.452633625380983,2021-07-01,Fergana,71.17698500410384,40.26803045690128
0,58,-22.655400910058738,-16.06930211853444,2021-07-01,Fergana,71.39196572483829,40.057565352626675
0,59,-16.201748600807203,-8.931620391135022,2021-07-01,Fergana,71.09045457782108,41.51027451134724
0,60,-25.88133495091514,-17.564735910798323,2021-07-01,Fergana,71.65066066152653,41.24061910270693
0,61,-17.03716103484855,-9.874514908779517,2021-07-01,Fergana,71.77735457937897,41.40815953619845
